experiment_id,path,window_id,model_type,train_start,train_end,val_start,val_end,test_start,test_end,embargo_bars,train_sharpe,val_sharpe,test_sharpe,train_mae,val_mae,test_mae,max_dd,num_trades,cost_ratio,params_json,model_hash,timestamp,status,error
A2_quarterly_ga,A,11,regime_adaptive,2005-01-01,2010-06-30,2010-07-01,2010-09-30,2010-10-01,2010-12-31,6,1.3170817586683292,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 30.11261576101836, ""atr_tp_multiplier"": 0.41117380594873343, ""atr_sl_multiplier"": 2.6722764180845155, ""cluster_confidence"": 0.6545707588144842}",a1ebfd46e0dc627e,2026-04-19T03:53:24.344123,OK,
A2_quarterly_ga,A,12,regime_adaptive,2005-01-01,2010-09-30,2010-10-01,2010-12-31,2011-01-01,2011-03-31,6,1.3313805345940237,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 10.651472765638356, ""atr_tp_multiplier"": 0.8864415705405213, ""atr_sl_multiplier"": 2.2856063999644807, ""cluster_confidence"": 1.2922634524527057}",52d1064c988e86db,2026-04-19T03:56:44.660358,OK,
A2_quarterly_ga,A,13,regime_adaptive,2005-01-01,2010-12-30,2010-12-31,2011-03-30,2011-03-31,2011-06-29,6,1.3313805345940237,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 10.651472765638356, ""atr_tp_multiplier"": 0.8864415705405213, ""atr_sl_multiplier"": 2.2856063999644807, ""cluster_confidence"": 1.2922634524527057}",52d1064c988e86db,2026-04-19T04:00:18.657482,OK,
A2_quarterly_ga,A,14,regime_adaptive,2005-01-01,2011-03-30,2011-03-31,2011-06-29,2011-06-30,2011-09-29,6,1.4003872190189393,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 10.651472765638356, ""atr_tp_multiplier"": 0.8864415705405213, ""atr_sl_multiplier"": 2.2856063999644807, ""cluster_confidence"": 1.2922634524527057}",52d1064c988e86db,2026-04-19T04:04:06.172505,OK,
A2_quarterly_ga,A,15,regime_adaptive,2005-01-01,2011-06-30,2011-07-01,2011-09-30,2011-10-01,2011-12-31,6,1.2996966343224605,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 10.651472765638356, ""atr_tp_multiplier"": 0.8864415705405213, ""atr_sl_multiplier"": 2.2856063999644807, ""cluster_confidence"": 1.2922634524527057}",52d1064c988e86db,2026-04-19T04:08:07.768402,OK,
A2_quarterly_ga,A,16,regime_adaptive,2005-01-01,2011-09-30,2011-10-01,2011-12-31,2012-01-01,2012-03-31,6,1.860322316050461,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 10.651472765638356, ""atr_tp_multiplier"": 0.8864415705405213, ""atr_sl_multiplier"": 2.2856063999644807, ""cluster_confidence"": 1.2922634524527057}",52d1064c988e86db,2026-04-19T04:12:23.062799,OK,
A2_quarterly_ga,A,17,regime_adaptive,2005-01-01,2011-12-30,2011-12-31,2012-03-30,2012-03-31,2012-06-29,6,2.8112748101256457,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 10.651472765638356, ""atr_tp_multiplier"": 0.8864415705405213, ""atr_sl_multiplier"": 2.2856063999644807, ""cluster_confidence"": 1.2922634524527057}",52d1064c988e86db,2026-04-19T04:16:54.130900,OK,
A2_quarterly_ga,A,18,regime_adaptive,2005-01-01,2012-03-30,2012-03-31,2012-06-29,2012-06-30,2012-09-29,6,1.9460004527004393,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 24.610471650041102, ""atr_tp_multiplier"": 2.475344662177423, ""atr_sl_multiplier"": 0.4060219740681066, ""cluster_confidence"": 0.5643797701590996}",0a370e70083fb12d,2026-04-19T04:21:39.140098,OK,
A2_quarterly_ga,A,19,regime_adaptive,2005-01-01,2012-06-30,2012-07-01,2012-09-30,2012-10-01,2012-12-31,6,6.121215384143254,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 22.089743413175004, ""atr_tp_multiplier"": 2.2683685690078894, ""atr_sl_multiplier"": 1.38359183340553, ""cluster_confidence"": 0.383119303842472}",dd99e656a837cc03,2026-04-19T04:26:38.704110,OK,
A2_quarterly_ga,A,20,regime_adaptive,2005-01-01,2012-09-30,2012-10-01,2012-12-31,2013-01-01,2013-03-31,6,5.852370795695135,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 22.51991672465498, ""atr_tp_multiplier"": 2.4123449980312097, ""atr_sl_multiplier"": 1.8328693221491008, ""cluster_confidence"": 0.3863292608192383}",1e75e267420e0400,2026-04-19T04:31:55.670644,OK,
A2_quarterly_ga,A,21,regime_adaptive,2005-01-01,2012-12-30,2012-12-31,2013-03-30,2013-03-31,2013-06-29,6,5.852370795695135,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 22.51991672465498, ""atr_tp_multiplier"": 2.4123449980312097, ""atr_sl_multiplier"": 1.8328693221491008, ""cluster_confidence"": 0.3863292608192383}",1e75e267420e0400,2026-04-19T04:37:29.503886,OK,
A2_quarterly_ga,A,22,regime_adaptive,2005-01-01,2013-03-30,2013-03-31,2013-06-29,2013-06-30,2013-09-29,6,1.8610093636193648,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 10.651472765638356, ""atr_tp_multiplier"": 0.8864415705405213, ""atr_sl_multiplier"": 2.2856063999644807, ""cluster_confidence"": 1.2922634524527057}",52d1064c988e86db,2026-04-19T04:43:22.812097,OK,
A2_quarterly_ga,A,23,regime_adaptive,2005-01-01,2013-06-30,2013-07-01,2013-09-30,2013-10-01,2013-12-31,6,2.1361655205687207,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 10.651472765638356, ""atr_tp_multiplier"": 0.8864415705405213, ""atr_sl_multiplier"": 2.2856063999644807, ""cluster_confidence"": 1.2922634524527057}",52d1064c988e86db,2026-04-19T04:49:32.197841,OK,
A2_quarterly_ga,A,24,regime_adaptive,2005-01-01,2013-09-30,2013-10-01,2013-12-31,2014-01-01,2014-03-31,6,1.7510655739092968,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 22.195437749650935, ""atr_tp_multiplier"": 3.235037401392751, ""atr_sl_multiplier"": 1.2143521715589962, ""cluster_confidence"": 0.5663983687893268}",df523d52555d1979,2026-04-19T04:55:57.247747,OK,
A2_quarterly_ga,A,25,regime_adaptive,2005-01-01,2013-12-30,2013-12-31,2014-03-30,2014-03-31,2014-06-29,6,1.6848587048307924,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 10.651472765638356, ""atr_tp_multiplier"": 0.8864415705405213, ""atr_sl_multiplier"": 2.2856063999644807, ""cluster_confidence"": 1.2922634524527057}",52d1064c988e86db,2026-04-19T05:02:43.570836,OK,
A2_quarterly_ga,A,26,regime_adaptive,2005-01-01,2014-03-30,2014-03-31,2014-06-29,2014-06-30,2014-09-29,6,1.6848587048307924,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 10.651472765638356, ""atr_tp_multiplier"": 0.8864415705405213, ""atr_sl_multiplier"": 2.2856063999644807, ""cluster_confidence"": 1.2922634524527057}",52d1064c988e86db,2026-04-19T05:09:48.065213,OK,
A2_quarterly_ga,A,27,regime_adaptive,2005-01-01,2014-06-30,2014-07-01,2014-09-30,2014-10-01,2014-12-31,6,1.683503011148226,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 10.651472765638356, ""atr_tp_multiplier"": 0.8864415705405213, ""atr_sl_multiplier"": 2.2856063999644807, ""cluster_confidence"": 1.2922634524527057}",52d1064c988e86db,2026-04-19T05:17:11.357606,OK,
A2_quarterly_ga,A,28,regime_adaptive,2005-01-01,2014-09-30,2014-10-01,2014-12-31,2015-01-01,2015-03-31,6,1.77062498133797,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 10.651472765638356, ""atr_tp_multiplier"": 0.8864415705405213, ""atr_sl_multiplier"": 2.2856063999644807, ""cluster_confidence"": 1.2922634524527057}",52d1064c988e86db,2026-04-19T05:24:52.857743,OK,
A2_quarterly_ga,A,29,regime_adaptive,2005-01-01,2014-12-30,2014-12-31,2015-03-30,2015-03-31,2015-06-29,6,1.7744597409413345,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 10.651472765638356, ""atr_tp_multiplier"": 0.8864415705405213, ""atr_sl_multiplier"": 2.2856063999644807, ""cluster_confidence"": 1.2922634524527057}",52d1064c988e86db,2026-04-19T05:32:53.961076,OK,
A2_quarterly_ga,A,30,regime_adaptive,2005-01-01,2015-03-30,2015-03-31,2015-06-29,2015-06-30,2015-09-29,6,2.4233257404218205,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 26.157742152568208, ""atr_tp_multiplier"": 4.264351758619961, ""atr_sl_multiplier"": 1.3864774240210413, ""cluster_confidence"": 0.533687227502629}",5bf375d04e4434c6,2026-04-19T05:41:09.550529,OK,
A2_quarterly_ga,A,31,regime_adaptive,2005-01-01,2015-06-30,2015-07-01,2015-09-30,2015-10-01,2015-12-31,6,2.4233257404218205,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 26.157742152568208, ""atr_tp_multiplier"": 4.264351758619961, ""atr_sl_multiplier"": 1.3864774240210413, ""cluster_confidence"": 0.533687227502629}",5bf375d04e4434c6,2026-04-19T05:49:46.091702,OK,
A2_quarterly_ga,A,32,regime_adaptive,2005-01-01,2015-09-30,2015-10-01,2015-12-31,2016-01-01,2016-03-31,6,1.936876657017243,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 24.61520010067685, ""atr_tp_multiplier"": 2.458687419741024, ""atr_sl_multiplier"": 0.6130722894787216, ""cluster_confidence"": 0.5620303117781295}",dcc4d966dbd87dc9,2026-04-19T05:58:36.998150,OK,
A2_quarterly_ga,A,33,regime_adaptive,2005-01-01,2015-12-30,2015-12-31,2016-03-30,2016-03-31,2016-06-29,6,1.733918298955105,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 24.603647734491307, ""atr_tp_multiplier"": 2.4350411415047803, ""atr_sl_multiplier"": 0.5147996375906055, ""cluster_confidence"": 0.568095725639683}",f3574547510e5c52,2026-04-19T06:07:53.852914,OK,
A2_quarterly_ga,A,34,regime_adaptive,2005-01-01,2016-03-30,2016-03-31,2016-06-29,2016-06-30,2016-09-29,6,2.2477335260675604,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 24.610471650041102, ""atr_tp_multiplier"": 2.475344662177423, ""atr_sl_multiplier"": 0.42228079036286514, ""cluster_confidence"": 0.5643797701590996}",6a4f3b2724b2b8e0,2026-04-19T06:17:33.442688,OK,
A2_quarterly_ga,A,35,regime_adaptive,2005-01-01,2016-06-30,2016-07-01,2016-09-30,2016-10-01,2016-12-31,6,2.0150102820693157,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 18.609877800333344, ""atr_tp_multiplier"": 4.312076481753295, ""atr_sl_multiplier"": 1.3674815183361173, ""cluster_confidence"": 0.5185023112561568}",cd2f81f62c6aaed9,2026-04-19T06:27:34.357123,OK,
A2_quarterly_ga,A,36,regime_adaptive,2005-01-01,2016-09-30,2016-10-01,2016-12-31,2017-01-01,2017-03-31,6,2.2467318005691705,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 24.610471650041106, ""atr_tp_multiplier"": 2.8273879793537096, ""atr_sl_multiplier"": 0.6280767394953435, ""cluster_confidence"": 0.5643797701590996}",68bb007cdb1e2ed2,2026-04-19T06:37:56.538718,OK,
A2_quarterly_ga,A,37,regime_adaptive,2005-01-01,2016-12-30,2016-12-31,2017-03-30,2017-03-31,2017-06-29,6,1.8997421344052638,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 24.610471650041106, ""atr_tp_multiplier"": 2.8273879793537096, ""atr_sl_multiplier"": 0.6280767394953435, ""cluster_confidence"": 0.5643797701590996}",68bb007cdb1e2ed2,2026-04-19T06:48:40.881337,OK,
A2_quarterly_ga,A,38,regime_adaptive,2005-01-01,2017-03-30,2017-03-31,2017-06-29,2017-06-30,2017-09-29,6,1.8997421344052638,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 24.610471650041106, ""atr_tp_multiplier"": 2.8273879793537096, ""atr_sl_multiplier"": 0.6280767394953435, ""cluster_confidence"": 0.5643797701590996}",68bb007cdb1e2ed2,2026-04-19T06:59:48.005801,OK,
A2_quarterly_ga,A,39,regime_adaptive,2005-01-01,2017-06-30,2017-07-01,2017-09-30,2017-10-01,2017-12-31,6,1.6196153880006379,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 24.610471650041102, ""atr_tp_multiplier"": 2.475344662177423, ""atr_sl_multiplier"": 0.42228079036286514, ""cluster_confidence"": 0.5643797701590996}",6a4f3b2724b2b8e0,2026-04-19T07:11:14.697593,OK,
A2_quarterly_ga,A,40,regime_adaptive,2005-01-01,2017-09-30,2017-10-01,2017-12-31,2018-01-01,2018-03-31,6,1.6196153880006379,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 24.610471650041102, ""atr_tp_multiplier"": 2.475344662177423, ""atr_sl_multiplier"": 0.42228079036286514, ""cluster_confidence"": 0.5643797701590996}",6a4f3b2724b2b8e0,2026-04-19T07:23:04.250950,OK,
A2_quarterly_ga,A,41,regime_adaptive,2005-01-01,2017-12-30,2017-12-31,2018-03-30,2018-03-31,2018-06-29,6,1.3753322057837156,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 24.610741120460126, ""atr_tp_multiplier"": 2.453531997958535, ""atr_sl_multiplier"": 0.6721459235208425, ""cluster_confidence"": 0.5639510040888163}",8e3ebe0faf272f83,2026-04-19T07:35:18.765950,OK,
A2_quarterly_ga,A,42,regime_adaptive,2005-01-01,2018-03-30,2018-03-31,2018-06-29,2018-06-30,2018-09-29,6,1.4119502998149172,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 24.610471650041106, ""atr_tp_multiplier"": 2.8273879793537096, ""atr_sl_multiplier"": 0.6280767394953435, ""cluster_confidence"": 0.5643797701590996}",68bb007cdb1e2ed2,2026-04-19T07:47:57.409058,OK,
A2_quarterly_ga,A,43,regime_adaptive,2005-01-01,2018-06-30,2018-07-01,2018-09-30,2018-10-01,2018-12-31,6,1.517924091321051,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 6.708784174688894, ""atr_tp_multiplier"": 0.8823669029879302, ""atr_sl_multiplier"": 2.190239751242117, ""cluster_confidence"": 1.2674475115067803}",929a16f4b79c5db7,2026-04-19T08:01:11.505836,OK,
A2_quarterly_ga,A,44,regime_adaptive,2005-01-01,2018-09-30,2018-10-01,2018-12-31,2019-01-01,2019-03-31,6,1.7767805267610164,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 26.309325751025643, ""atr_tp_multiplier"": 2.0821701406083193, ""atr_sl_multiplier"": 1.2254570990047347, ""cluster_confidence"": 0.7102235494261239}",dd02f516c6deeb60,2026-04-19T08:14:54.990079,OK,
A2_quarterly_ga,A,45,regime_adaptive,2005-01-01,2018-12-30,2018-12-31,2019-03-30,2019-03-31,2019-06-29,6,1.3869426066378292,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 26.309325751025643, ""atr_tp_multiplier"": 2.0821701406083193, ""atr_sl_multiplier"": 1.0705168334935484, ""cluster_confidence"": 1.1165687692349586}",6fc216723db6a672,2026-04-19T08:29:04.459292,OK,
A2_quarterly_ga,A,46,regime_adaptive,2005-01-01,2019-03-30,2019-03-31,2019-06-29,2019-06-30,2019-09-29,6,1.2649674870284044,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 26.309325751025643, ""atr_tp_multiplier"": 2.0821701406083193, ""atr_sl_multiplier"": 1.0236847989343871, ""cluster_confidence"": 1.1165687692349586}",1e2bdc54d537e54c,2026-04-19T08:43:40.316647,OK,
A2_quarterly_ga,A,47,regime_adaptive,2005-01-01,2019-06-30,2019-07-01,2019-09-30,2019-10-01,2019-12-31,6,1.5805885786551204,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,"{""atr_period"": 26.309325751025643, ""atr_tp_multiplier"": 2.0821701406083193, ""atr_sl_multiplier"": 1.2254570990047347, ""cluster_confidence"": 0.7102235494261239}",dd02f516c6deeb60,2026-04-19T08:58:41.307771,OK,
