asset,timeframe,model_family,candidate_id,experiment_phase,input_family,weeks_observed,best_week,best_week_rap_pct,best_week_return_pct,best4_end_week,best4_mean_rap_pct,mean_weekly_rap_pct,mean_weekly_return_pct,mean_weekly_drawdown_pct,mean_weekly_trades,rel_volume,k_sl,k_tp,risk_penalty_lambda
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_warm_start_chain_1y_etd14_vd7_td7,,sota_low_cost,32,2023-09-25,0.319412,0.419675,2023-12-11,0.07312,-0.11308,0.057638,0.170718,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_warm_start_chain_1y_etd28_vd7_td7,,sota_low_cost,32,2023-09-25,0.319412,0.419675,2023-12-11,0.07312,-0.11308,0.057638,0.170718,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_tech_stat_decomp_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,tech_stat_decomp,19,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.114016,0.070477,0.184493,2.315789,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_3y_seed6_event_token_embedding_phase4_v1,event_token_embedding_phase4_v1,sota_low_cost_plus_event_engineered_v1,24,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.120541,0.049356,0.169897,2.083333,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m12_base3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,31,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.12482,0.027334,0.152154,2.0,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m6_base3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-09-25,0.319412,0.419675,2023-12-11,0.07312,-0.127081,0.040142,0.167223,2.09375,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_warm_start_chain_3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.13062,0.041231,0.171851,2.21875,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-09-25,0.319412,0.419675,2023-12-11,0.07312,-0.14272,0.03291,0.175629,2.25,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m12_base3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.150449,0.027062,0.177511,2.21875,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_warm_start_chain_3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.156958,0.020506,0.177464,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m3_base3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.160355,0.0121,0.172455,2.15625,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_3y_seed2_eventctx_seed_robustness_phase2_v1,event_context_seed_robustness_phase2_v1,sota_low_cost_plus_event_engineered_v1,16,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.171406,0.03908,0.210486,2.3125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m6_base3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.179217,0.000266,0.179484,2.1875,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_scratch_3y_seed2_eventctx_seed_robustness_phase2_v1,event_context_seed_robustness_phase2_v1,sota_low_cost,16,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.179325,0.027009,0.206335,2.1875,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m3_base3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.182407,-0.002471,0.179936,2.1875,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_3y,,sota_low_cost_plus_event_engineered_v1,16,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.182508,0.032445,0.214953,2.25,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_3y_seed1_eventctx_seed_robustness_phase2_v1,event_context_seed_robustness_phase2_v1,sota_low_cost_plus_event_engineered_v1,16,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.182508,0.032445,0.214953,2.25,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m6_base3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.186049,0.00149,0.187539,2.34375,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_scratch_3y_seed1_eventctx_seed_robustness_phase2_v1,event_context_seed_robustness_phase2_v1,sota_low_cost,16,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.189049,0.02783,0.216879,2.3125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_3y_seed1_eventctx_seed_robustness_phase2_v1,event_context_seed_robustness_phase2_v1,sota_low_cost_plus_event_engineered_v1,16,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.189139,0.027645,0.216784,2.3125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m3_base3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.193927,-0.00487,0.189057,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_1y_seed7_event_token_transformer_phase_next_v1,event_token_transformer_phase_next_v1,sota_low_cost_plus_event_engineered_v1,16,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.211969,0.006118,0.218086,2.375,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_3y,,sota_low_cost_plus_event_engineered_v1,16,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.245546,-0.018003,0.227543,2.375,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_1y_seed7_event_token_transformer_phase_next_v1,event_token_transformer_phase_next_v1,sota_low_cost_plus_event_engineered_v1,32,2023-09-25,0.319412,0.419675,2023-12-11,0.07312,-0.170626,0.017491,0.188116,2.34375,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_3y_seed3_eventctx_seed_robustness_phase2_v1,event_context_seed_robustness_phase2_v1,sota_low_cost_plus_event_engineered_v1,16,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.132715,0.0656,0.198315,2.25,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_scratch_3y_seed3_eventctx_seed_robustness_phase2_v1,event_context_seed_robustness_phase2_v1,sota_low_cost,16,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.132715,0.0656,0.198315,2.25,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_3y_seed3_eventctx_seed_robustness_phase2_v1,event_context_seed_robustness_phase2_v1,sota_low_cost_plus_event_engineered_v1,16,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.158397,0.043389,0.201786,2.1875,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m3_base3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-11-27,0.21473,0.285714,2023-12-11,0.07312,-0.167448,0.007113,0.174561,2.25,0.05,2.0,3.0,1.0
ethusdt,1h,sac,ethusdt_1h_kitchen_sink_guarded_exec_annual_diversity_survey_fast40k_v2_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_fast40k_v2,kitchen_sink_guarded,52,2023-02-13,0.989771,1.183123,2023-11-06,0.069584,-0.309765,-0.03288,0.55377,16.519231,0.1,1.5,2.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_testyear_rap_l1p0_rv0p05_risk_adjusted_reward_phase7_v3,risk_adjusted_reward_phase7_v3,kitchen_sink_guarded,15,2023-01-09,0.615229,0.708224,2023-12-18,0.065861,-0.054156,0.132646,0.186803,2.333333,0.05,2.0,3.0,1.0
bnbusdt,15m,sac,bnbusdt_15m_kitchen_sink_guarded_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_v1,kitchen_sink_guarded,5,2023-12-25,0.31772,0.839537,2023-12-25,0.065598,-0.206347,0.007344,0.427383,27.2,0.1,1.5,2.0,0.5
solusdt,4h,sac,solusdt_4h_crypto_full_all_available_sac_scratch_2y,,crypto_full,32,2023-11-27,0.370105,0.433292,2023-10-30,0.06337,-0.077316,0.064063,0.141379,0.96875,0.05,2.0,3.0,1.0
adausdt,1h,sac,adausdt_1h_kitchen_sink_guarded_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023-12-25,0.164214,0.201974,2023-12-25,0.063246,0.018479,0.042345,0.023866,10.083333,0.05,2.0,3.0,1.0
eurjpy,4h,sac,eurjpy_4h_fx_full_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_v1,fx_full,42,2023-07-24,0.268598,0.29306,2023-08-21,0.062375,-0.009982,0.025794,0.071553,2.595238,0.1,1.5,2.0,0.5
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m12_base1y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m12_base1y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m3_base1y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m3_base1y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m6_base1y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m6_base1y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_1y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_1y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_1y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_1y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m12_base1y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m12_base1y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m3_base1y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m3_base1y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m6_base1y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m6_base1y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_scratch_1y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_scratch_1y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_warm_start_chain_1y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_warm_start_chain_1y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.292777,-0.073516,0.219261,2.28125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_fine_tune_recent_window_m12_base3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-11-27,0.21473,0.285714,2023-08-28,0.061568,-0.114892,0.036455,0.151348,1.9375,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_1y_seed2_eventctx_seed_robustness_phase2_v1,event_context_seed_robustness_phase2_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.157759,0.0259,0.183659,2.25,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_scratch_1y_seed2_eventctx_seed_robustness_phase2_v1,event_context_seed_robustness_phase2_v1,sota_low_cost,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.159696,0.022618,0.182314,2.3125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.227887,-0.028463,0.199424,2.25,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_3y_seed6_event_token_embedding_phase4_v1,event_token_embedding_phase4_v1,sota_low_cost_plus_event_engineered_v1,24,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.298604,-0.08256,0.216044,2.166667,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_sac_scratch_3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost,32,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.231397,-0.029196,0.202201,2.375,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m3_base1y_seed6_event_token_embedding_phase4_v1,event_token_embedding_phase4_v1,sota_low_cost_plus_event_engineered_v1,24,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.286727,-0.072672,0.214055,2.208333,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m6_base1y_seed6_event_token_embedding_phase4_v1,event_token_embedding_phase4_v1,sota_low_cost_plus_event_engineered_v1,24,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.286727,-0.072672,0.214055,2.208333,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_1y_seed6_event_token_embedding_phase4_v1,event_token_embedding_phase4_v1,sota_low_cost_plus_event_engineered_v1,24,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.286727,-0.072672,0.214055,2.208333,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_1y_seed6_event_token_embedding_phase4_v1,event_token_embedding_phase4_v1,sota_low_cost_plus_event_engineered_v1,24,2023-08-14,0.209764,0.291866,2023-08-28,0.061568,-0.286727,-0.072672,0.214055,2.208333,0.05,2.0,3.0,1.0
bnbusdt,4h,sac,bnbusdt_4h_tech_stat_decomp_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,tech_stat_decomp,20,2023-08-14,0.326538,0.42271,2023-10-30,0.060246,-0.15454,0.016372,0.170911,1.75,0.05,2.0,3.0,1.0
bnbusdt,4h,sac,bnbusdt_4h_kitchen_sink_guarded_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,20,2023-08-14,0.326538,0.42271,2023-10-30,0.060246,-0.156725,0.011489,0.168214,1.7,0.05,2.0,3.0,1.0
bnbusdt,4h,sac,bnbusdt_4h_sota_low_cost_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,sota_low_cost,20,2023-08-14,0.326538,0.42271,2023-10-30,0.060246,-0.164758,0.007832,0.17259,1.75,0.05,2.0,3.0,1.0
bnbusdt,4h,sac,bnbusdt_4h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,20,2023-08-14,0.326538,0.42271,2023-10-30,0.060246,-0.158281,0.013351,0.171632,1.8,0.05,2.0,3.0,1.0
eurjpy,1h,sac,eurjpy_1h_fx_full_exec_annual_diversity_survey_fast40k_v2_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_fast40k_v2,fx_full,52,2023-06-12,0.157052,0.17471,2023-01-30,0.059418,-0.081672,-0.025806,0.111732,9.461538,0.1,1.5,2.0,0.5
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_valyear_rap_l1p0_rv0p05_risk_adjusted_reward_phase7_v3,risk_adjusted_reward_phase7_v3,kitchen_sink_guarded,5,2022-07-11,0.412548,0.717358,2023-01-02,0.057894,-0.187419,0.136465,0.323883,4.4,0.05,2.0,3.0,1.0
eurjpy,4h,sac,eurjpy_4h_fx_full_exec_annual_diversity_survey_fast40k_v2_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_fast40k_v2,fx_full,52,2023-07-24,0.268598,0.29306,2023-06-12,0.057383,-0.01554,0.021136,0.073352,2.769231,0.1,1.5,2.0,0.5
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_exec_event_no_trade_overlay_v1_sac_scratch_3y,,sota_low_cost_plus_event_engineered_v1,16,2023-12-04,0.199216,0.273302,2023-12-11,0.056581,-0.152346,0.0414,0.193746,2.3125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_exec_event_no_trade_overlay_v1_sac_scratch_1y,,sota_low_cost_plus_event_engineered_v1,16,2023-09-25,0.272294,0.372557,2023-12-11,0.056581,-0.040825,0.129419,0.170244,2.3125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_exec_event_no_trade_overlay_v1_sac_warm_start_chain_1y,,sota_low_cost_plus_event_engineered_v1,16,2023-09-25,0.272294,0.372557,2023-12-11,0.056581,-0.040825,0.129419,0.170244,2.3125,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_scratch_3y_etd28_vd7_td7_seed4_eventctx_metric_window_phase3_v1,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023-08-14,0.209764,0.291866,2023-08-28,0.054802,-0.227299,-0.027741,0.199559,2.4375,0.05,2.0,3.0,1.0
usdjpy,1h,sac,usdjpy_1h_fx_full_exec_annual_diversity_survey_fast40k_v2_sac_annual_fyv2022_fyt2023_scratch_1y,annual_diversity_survey_fast40k_v2,fx_full,52,2023-05-01,0.229915,0.272185,2023-12-18,0.054171,-0.082601,-0.027656,0.10989,8.134615,0.1,1.5,2.0,0.5
bnbusdt,4h,sac,bnbusdt_4h_crypto_full_sac_fine_tune_recent_window_m3_base3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,20,2023-08-14,0.326538,0.42271,2023-11-06,0.052703,-0.1183,0.040899,0.159199,4.8,0.05,2.0,3.0,1.0
ethusdt,4h,sac,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_testyear_fixed_rv0p05_sl1p25_tp1p25_sltp_risk_geometry_phase8_v3,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,26,2023-01-09,0.476146,0.546049,2023-12-04,0.047829,-0.099574,0.00551,0.210168,4.692308,0.05,1.25,1.25,0.5
bnbusdt,4h,sac,bnbusdt_4h_crypto_full_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,asset_preset_broadening_phase5_v1,crypto_full,5,2023-08-14,0.326538,0.42271,2023-09-04,0.046933,-0.021817,0.094696,0.116513,2.4,0.05,2.0,3.0,1.0
