asset,timeframe,horizon_bucket,model_family,experiment_phase,input_family,coverage_weeks,test_year,mean_weekly_return_pct,annual_return_pct,mean_weekly_rap_pct,annual_rap_pct,mean_weekly_drawdown_pct,mean_weekly_test_trades,rel_volume,sltp_risk_mode,k_sl,k_tp,risk_penalty_lambda,train_years,training_policy,candidate_id,olap_profile_key
ethusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,5,2023,0.190437,0.952187,-0.013536,-0.06768,0.203973,9.2,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,ethusdt_1h_sota_low_cost_sac_fine_tune_recent_window_m6_base3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,9,2023,0.069939,0.629451,-0.013938,-0.125441,0.167754,4.666667,0.05,fixed_atr,1.25,1.25,0.5,4,fine_tune_recent_window_chain,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_testyear_fixed_rv0p05_sl1p25_tp1p25_sltp_risk_geometry_phase8_v3,fixed_rv0p05_sl1p25_tp1p25
ethusdt,4h,long,sac,,sota_low_cost_plus_event_engineered_v1,8,2023,0.115099,0.920792,-0.015882,-0.127053,0.130981,1.625,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_1y,fixed_atr
adausdt,4h,long,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,15,2023,-0.00257,-0.038548,-0.015993,-0.239897,0.013423,2.0,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,adausdt_4h_kitchen_sink_guarded_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
xrpusdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,5,2023,0.000503,0.002514,-0.016221,-0.081106,0.016724,3.2,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,xrpusdt_1h_kitchen_sink_guarded_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
xrpusdt,4h,long,sac,asset_preset_broadening_phase5_v1,crypto_full,20,2023,0.008072,0.161447,-0.016955,-0.339104,0.025028,2.95,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,xrpusdt_4h_crypto_full_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
xrpusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,0.002936,0.035231,-0.017422,-0.209062,0.020358,6.583333,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,xrpusdt_1h_crypto_full_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
xrpusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,8,2023,0.010473,0.083785,-0.017427,-0.13942,0.027901,14.25,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,xrpusdt_1h_crypto_full_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,adaptive_top_seed_extension_seed13_v1,kitchen_sink_guarded,10,2023,2.418135,24.181353,-0.019768,-0.197684,4.875807,7.8,0.5,fixed_atr,1.25,1.25,0.5,3,fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_fixed_rv0p50_sl1p25_tp1p25_sltp_risk_geometry_phase8_v1_seed9_adaptive_top_seed_extension_seed9_v1_seed13_adaptive_top_seed_extension_seed13_v1,fixed_rv0p50_sl1p25_tp1p25
xrpusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,5,2023,-0.008466,-0.042332,-0.020217,-0.101086,0.011751,0.8,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,xrpusdt_4h_sota_low_cost_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
xrpusdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,8,2023,0.004413,0.035307,-0.021246,-0.169966,0.025659,3.625,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,xrpusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,,sota_low_cost,32,2023,0.145904,4.668926,-0.021409,-0.685078,0.167313,2.3125,0.05,fixed_atr,2.0,3.0,1.0,1,fine_tune_recent_window_chain,solusdt_4h_sota_low_cost_all_available_sac_fine_tune_recent_window_m1_base1y,fixed_atr
adausdt,4h,long,sac,asset_preset_broadening_phase5_v1,crypto_full,15,2023,-0.001055,-0.015832,-0.021785,-0.326779,0.02073,2.066667,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,adausdt_4h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,crypto_full,5,2023,0.094696,0.473482,-0.021817,-0.109086,0.116513,2.4,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,bnbusdt_4h_crypto_full_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,5,2023,0.094696,0.473482,-0.021817,-0.109086,0.116513,2.4,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,bnbusdt_4h_kitchen_sink_guarded_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,5,2023,0.094696,0.473482,-0.021817,-0.109086,0.116513,2.4,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,bnbusdt_4h_sota_low_cost_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,5,2023,0.094696,0.473482,-0.021817,-0.109086,0.116513,2.4,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,bnbusdt_4h_tech_stat_decomp_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
adausdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023,0.001059,0.012708,-0.029446,-0.353351,0.030505,4.666667,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,adausdt_1h_kitchen_sink_guarded_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
xrpusdt,4h,long,sac,asset_preset_broadening_phase5_v1,crypto_full,5,2023,-0.013429,-0.067147,-0.029933,-0.149665,0.016504,1.0,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,xrpusdt_4h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
xrpusdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023,-0.005995,-0.071941,-0.031453,-0.377435,0.025458,5.5,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,xrpusdt_1h_kitchen_sink_guarded_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,,sota_low_cost_plus_event_engineered_v1,16,2023,0.136499,2.183979,-0.033745,-0.539925,0.170244,2.125,0.05,fixed_atr,2.0,3.0,1.0,1,oracle_bc_transfer_e1_v1__warm_start_chain_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_1y__oracle_bc_transfer_e1_v1,fixed_atr
ethusdt,4h,long,sac,,sota_low_cost_plus_event_engineered_v1,16,2023,0.136499,2.183979,-0.033745,-0.539925,0.170244,2.125,0.05,fixed_atr,2.0,3.0,1.0,1,oracle_bc_transfer_e2_v1__warm_start_chain_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_1y__oracle_bc_transfer_e2_v1,fixed_atr
ethusdt,4h,long,sac,,sota_low_cost_plus_event_engineered_v1,16,2023,0.136499,2.183979,-0.033745,-0.539925,0.170244,2.125,0.05,fixed_atr,2.0,3.0,1.0,1,oracle_bc_transfer_e5_v1__warm_start_chain_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_1y__oracle_bc_transfer_e5_v1,fixed_atr
ethusdt,4h,long,sac,event_context_seed_robustness_phase2_v1,sota_low_cost_plus_event_engineered_v1,16,2023,0.136499,2.183979,-0.033745,-0.539925,0.170244,2.125,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_1y_seed1_eventctx_seed_robustness_phase2_v1,fixed_atr
ethusdt,4h,long,sac,event_context_seed_robustness_phase2_v1,sota_low_cost_plus_event_engineered_v1,16,2023,0.136499,2.183979,-0.033745,-0.539925,0.170244,2.125,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_1y_seed3_eventctx_seed_robustness_phase2_v1,fixed_atr
ethusdt,4h,long,sac,,sota_low_cost,16,2023,0.136499,2.183979,-0.033745,-0.539925,0.170244,2.125,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_sac_warm_start_chain_1y,fixed_atr
ethusdt,4h,long,sac,event_context_seed_robustness_phase2_v1,sota_low_cost,16,2023,0.136499,2.183979,-0.033745,-0.539925,0.170244,2.125,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_sac_warm_start_chain_1y_seed1_eventctx_seed_robustness_phase2_v1,fixed_atr
ethusdt,4h,long,sac,event_context_seed_robustness_phase2_v1,sota_low_cost,16,2023,0.136499,2.183979,-0.033745,-0.539925,0.170244,2.125,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_sac_warm_start_chain_1y_seed3_eventctx_seed_robustness_phase2_v1,fixed_atr
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,crypto_full,9,2023,0.061075,0.549673,-0.034986,-0.314878,0.096061,1.888889,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,bnbusdt_4h_crypto_full_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
adausdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,12,2023,-0.003039,-0.036466,-0.035316,-0.423789,0.032277,5.333333,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,adausdt_1h_sota_low_cost_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
adausdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023,-0.003966,-0.047593,-0.036468,-0.437612,0.032502,5.0,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,adausdt_1h_tech_stat_decomp_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
xrpusdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023,-0.011241,-0.134896,-0.039258,-0.471099,0.028017,5.666667,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,xrpusdt_1h_tech_stat_decomp_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
gbpjpy,4h,long,sac,annual_diversity_survey_v1,fx_full,41,2023,0.003363,0.137886,-0.039348,-1.613257,0.085422,2.731707,0.1,fixed_atr,1.5,2.0,0.5,1,scratch_n_years,gbpjpy_4h_fx_full_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_survey_rv0p10_sl1p5_tp2
ethusdt,4h,long,sac,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,12,2023,0.057348,0.688174,-0.039622,-0.475466,0.19394,3.333333,0.05,fixed_atr,1.5,2.0,0.5,4,fine_tune_recent_window_chain,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_testyear_fixed_rv0p05_sl1p5_tp2_sltp_risk_geometry_phase8_v3,fixed_rv0p05_sl1p5_tp2
ethusdt,4h,long,sac,,sota_low_cost_plus_event_engineered_v1,16,2023,0.129419,2.070707,-0.040825,-0.653197,0.170244,2.3125,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_exec_event_no_trade_overlay_v1_sac_scratch_1y,fixed_atr
ethusdt,4h,long,sac,,sota_low_cost_plus_event_engineered_v1,16,2023,0.129419,2.070707,-0.040825,-0.653197,0.170244,2.3125,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_exec_event_no_trade_overlay_v1_sac_warm_start_chain_1y,fixed_atr
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,9,2023,0.058224,0.524019,-0.041524,-0.373719,0.099749,1.888889,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,bnbusdt_4h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
adausdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,12,2023,-0.000448,-0.005379,-0.041949,-0.503387,0.041501,5.666667,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,adausdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
usdjpy,4h,long,sac,annual_diversity_survey_v1,fx_full,42,2023,0.00201,0.084414,-0.044867,-1.884417,0.093754,2.97619,0.1,fixed_atr,1.5,2.0,0.5,1,scratch_n_years,usdjpy_4h_fx_full_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_survey_rv0p10_sl1p5_tp2
xrpusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,12,2023,-0.010488,-0.125856,-0.046593,-0.559119,0.036105,9.333333,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,xrpusdt_1h_sota_low_cost_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,1h,short,sac,sltp_risk_geometry_phase8_v1,tech_stat_decomp,8,2023,0.267283,2.138264,-0.047684,-0.38147,0.629934,28.625,0.05,fixed_atr,1.25,1.25,0.5,1,warm_start_chain_n_years,solusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p05_sl1p25_tp1p25_sltp_risk_geometry_phase8_v1,fixed_rv0p05_sl1p25_tp1p25
ethusdt,4h,long,sac,event_token_embedding_phase4_v1,sota_low_cost_plus_event_engineered_v1,24,2023,0.098952,2.374858,-0.048706,-1.168935,0.147658,2.083333,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m3_base3y_seed6_event_token_embedding_phase4_v1,fixed_atr
solusdt,4h,long,sac,,kitchen_sink_guarded,32,2023,0.206833,6.618655,-0.04884,-1.562873,0.255673,2.0625,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,solusdt_4h_kitchen_sink_guarded_all_available_sac_scratch_1y,fixed_atr
adausdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023,-0.004744,-0.056932,-0.048984,-0.587802,0.044239,19.583333,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,adausdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,adaptive_top_seed_extension_seed13_v1,kitchen_sink_guarded,10,2023,2.467647,24.676466,-0.04988,-0.498802,5.035054,5.1,0.5,margin_aware_atr,2.0,3.0,0.5,3,fine_tune_recent_window_chain,solusdt_4h_kitchen_sink_guarded_all_available_sac_fine_tune_recent_window_m6_base3y_margin_aware_rv0p50_cap2p5_sltp_risk_geometry_phase8_v1_seed9_adaptive_top_seed_extension_seed9_v1_seed13_adaptive_top_seed_extension_seed13_v1,margin_aware_rv0p50_cap2p5
solusdt,1h,short,sac,sltp_risk_geometry_phase8_v1,tech_stat_decomp,8,2023,0.246157,1.969253,-0.051153,-0.409222,0.594619,25.125,0.05,fixed_atr,1.5,2.0,0.5,1,warm_start_chain_n_years,solusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1_fixed_rv0p05_sl1p5_tp2_sltp_risk_geometry_phase8_v1,fixed_rv0p05_sl1p5_tp2
btcusdt,4h,long,sac,,sota_low_cost,8,2023,0.104101,0.83281,-0.053711,-0.429686,0.157812,2.0,0.05,fixed_atr,2.0,3.0,1.0,4,warm_start_chain_n_years,btcusdt_4h_sota_low_cost_sac_warm_start_chain_4y,fixed_atr
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,8,2023,0.038996,0.31197,-0.054014,-0.432108,0.09301,1.75,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,bnbusdt_4h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,risk_adjusted_reward_phase7_v3,kitchen_sink_guarded,15,2023,0.132646,1.989691,-0.054156,-0.812347,0.186803,2.333333,0.05,fixed_atr,2.0,3.0,1.0,4,scratch_n_years,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_scratch_4y_testyear_rap_l1p0_rv0p05_risk_adjusted_reward_phase7_v3,fixed_atr
usdjpy,1h,short,sac,annual_diversity_survey_v1,fx_full,29,2023,-0.006804,-0.197316,-0.054805,-1.589333,0.096001,8.0,0.1,fixed_atr,1.5,2.0,0.5,1,scratch_n_years,usdjpy_1h_fx_full_exec_annual_diversity_survey_v1_sac_annual_fyv2022_fyt2023_scratch_1y,annual_survey_rv0p10_sl1p5_tp2
adausdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,-0.002795,-0.033536,-0.055844,-0.670123,0.053049,9.833333,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,adausdt_1h_crypto_full_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
solusdt,4h,long,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,20,2023,0.28799,5.759807,-0.058217,-1.16435,0.346208,2.6,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,solusdt_4h_kitchen_sink_guarded_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,asset_preset_broadening_phase5_v1,sota_low_cost,5,2023,0.065621,0.328106,-0.058565,-0.292825,0.124186,2.4,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,5,2023,0.065621,0.328106,-0.058565,-0.292825,0.124186,2.4,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,ethusdt_4h_tech_stat_decomp_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
bnbusdt,4h,long,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,11,2023,0.044529,0.489824,-0.059275,-0.652029,0.103805,1.727273,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,bnbusdt_4h_kitchen_sink_guarded_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,eventctx_metric_window_phase3_v1,sota_low_cost_plus_event_engineered_v1,32,2023,0.088137,2.820392,-0.065163,-2.085209,0.1533,2.28125,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_warm_start_chain_3y_etd14_vd7_td7_seed4_eventctx_metric_window_phase3_v1,fixed_atr
ethusdt,4h,long,sac,event_token_embedding_phase4_v1,sota_low_cost_plus_event_engineered_v1,24,2023,0.084267,2.022404,-0.068689,-1.648535,0.152956,2.0,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,ethusdt_4h_sota_low_cost_plus_event_engineered_v1_sac_fine_tune_recent_window_m6_base3y_seed6_event_token_embedding_phase4_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,btcusdt_1h_crypto_full_sac_fine_tune_recent_window_m3_base3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,btcusdt_1h_crypto_full_sac_fine_tune_recent_window_m6_base3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,btcusdt_1h_crypto_full_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,btcusdt_1h_crypto_full_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,btcusdt_1h_crypto_full_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,crypto_full,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,btcusdt_1h_crypto_full_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,btcusdt_1h_kitchen_sink_guarded_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,btcusdt_1h_kitchen_sink_guarded_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,kitchen_sink_guarded,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,btcusdt_1h_kitchen_sink_guarded_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,btcusdt_1h_sota_low_cost_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,btcusdt_1h_sota_low_cost_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,sota_low_cost,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,btcusdt_1h_sota_low_cost_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,btcusdt_1h_tech_stat_decomp_sac_fine_tune_recent_window_m3_base3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,3,fine_tune_recent_window_chain,btcusdt_1h_tech_stat_decomp_sac_fine_tune_recent_window_m6_base3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,1,scratch_n_years,btcusdt_1h_tech_stat_decomp_sac_scratch_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,3,scratch_n_years,btcusdt_1h_tech_stat_decomp_sac_scratch_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,1,warm_start_chain_n_years,btcusdt_1h_tech_stat_decomp_sac_warm_start_chain_1y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
btcusdt,1h,short,sac,asset_preset_broadening_phase5_v1,tech_stat_decomp,12,2023,0.124108,1.489291,-0.070845,-0.850143,0.194953,8.0,0.05,fixed_atr,2.0,3.0,1.0,3,warm_start_chain_n_years,btcusdt_1h_tech_stat_decomp_sac_warm_start_chain_3y_seed5_asset_preset_broadening_phase5_v1,fixed_atr
ethusdt,4h,long,sac,sltp_risk_geometry_phase8_v3,kitchen_sink_guarded,11,2023,0.314976,3.464734,-0.070881,-0.77969,0.771713,2.545455,0.25,rel_volume_aware_atr,2.0,3.0,0.5,4,fine_tune_recent_window_chain,ethusdt_4h_kitchen_sink_guarded_exec_annual_4y_2022val_2023test_rap_sac_annual_fyv2022_fyt2023_fine_tune_recent_window_m12_base4y_testyear_aware_rv0p25_base_sltp_risk_geometry_phase8_v3,aware_rv0p25_base
