machine,run_slug,asset,timeframe,algo,preset,feature_families,seed,device,timesteps,commission,slippage,total_return,pessimistic_cost_return,buy_hold_return,delta_vs_no_trade,delta_vs_buy_hold,max_drawdown_pct,sharpe_ratio,sqn,trades_total,trades_won,trades_lost,avg_trade_pnl,episode_length,promotion_blocked_by_hardening,promotion_blocker_reason,run_dir
dragon,btcusdt_1h_ppo_tech_stat_direct_atr_sltp_s1_20260502T112121Z_project3_stage31_firstwave,btcusdt,1h,ppo,tech_stat,"technical,statistical",1,cuda,50000,0.0002,0.0,0.0,0.0,8.819688806316767,0.0,-8.819688806316767,0.0,,0.0,0,0,0,,55489,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_ppo_tech_stat_direct_atr_sltp_s1_20260502T112121Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_baseline_12_direct_atr_sltp_s0_20260502T103918Z_project3_stage31_firstwave,btcusdt,1h,sac,baseline_12,baseline,0,cuda,50000,0.0002,0.0,0.04425956812346121,0.04421556812346121,9.371248467010057,0.04425956812346121,-9.326988898886595,1.804643213281423,-0.036791746684503135,1.4894213147655306,220,104,115,2.138333021658419,55692,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_baseline_12_direct_atr_sltp_s0_20260502T103918Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_baseline_12_direct_atr_sltp_s1_20260502T104342Z_project3_stage31_firstwave,btcusdt,1h,sac,baseline_12,baseline,1,cuda,50000,0.0002,0.0,0.04425956812346121,0.04421556812346121,9.371248467010057,0.04425956812346121,-9.326988898886595,1.804643213281423,-0.036791746684503135,1.4894213147655306,220,104,115,2.138333021658419,55692,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_baseline_12_direct_atr_sltp_s1_20260502T104342Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_learned_cnn_direct_atr_sltp_s0_20260502T183203Z_project3_stage31_firstwave,btcusdt,1h,sac,learned_cnn,learned_cnn,0,cuda,50000,0.0002,0.0,-0.005001295355625879,-0.005001695355625879,,-0.005001295355625879,,0.5402390410578405,-0.5358137217166719,0.0,2,0,1,-10.19585895795978,55678,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_learned_cnn_direct_atr_sltp_s0_20260502T183203Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_learned_cnn_direct_atr_sltp_s1_20260502T183633Z_project3_stage31_firstwave,btcusdt,1h,sac,learned_cnn,learned_cnn,1,cuda,50000,0.0002,0.0,-0.011361382544989862,-0.011381982544989863,,-0.011361382544989862,,4.396461511441009,-0.08773555900639869,-0.1293378581612397,103,36,66,-0.32001472583815976,55678,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_learned_cnn_direct_atr_sltp_s1_20260502T183633Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_learned_lstm_direct_atr_sltp_s0_20260502T114220Z_project3_stage31_firstwave,btcusdt,1h,sac,learned_lstm,learned_lstm,0,cuda,50000,0.0002,0.0,-0.005001295355625879,-0.005001695355625879,,-0.005001295355625879,,0.5402390410578405,-0.5358137217166719,0.0,2,0,1,-10.19585895795978,55678,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_learned_lstm_direct_atr_sltp_s0_20260502T114220Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_learned_lstm_direct_atr_sltp_s1_20260502T114645Z_project3_stage31_firstwave,btcusdt,1h,sac,learned_lstm,learned_lstm,1,cuda,50000,0.0002,0.0,-0.011361382544989862,-0.011381982544989863,,-0.011361382544989862,,4.396461511441009,-0.08773555900639869,-0.1293378581612397,103,36,66,-0.32001472583815976,55678,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_learned_lstm_direct_atr_sltp_s1_20260502T114645Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_sota_low_cost_direct_atr_sltp_s0_20260502T184706Z_project3_stage31_firstwave,btcusdt,1h,sac,sota_low_cost,"technical,statistical,sota_intrabar_realized,sota_hmm_regime,sota_pair_spreads,sota_funding_term_structure",0,cuda,50000,0.0002,0.0,0.003016108146051799,0.002898708146051799,,0.003016108146051799,,9.16298853641243,-0.03292024664555489,0.041379915475931534,587,233,353,0.045744432058069225,55489,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_sota_low_cost_direct_atr_sltp_s0_20260502T184706Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_tech_full_direct_atr_sltp_s0_20260502T045518Z_project3_stage31_firstwave,btcusdt,1h,sac,tech_full,technical,0,cuda,25000,0.0002,0.0,-0.0036342193263688705,-0.0036344193263688706,,-0.0036342193263688705,,0.5861925181960601,-0.44109190978985574,0.0,1,0,0,,55542,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_tech_full_direct_atr_sltp_s0_20260502T045518Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_tech_full_direct_atr_sltp_s0_20260502T105450Z_project3_stage31_firstwave,btcusdt,1h,sac,tech_full,technical,0,cuda,50000,0.0002,0.0,-0.0036342193263688705,-0.0036344193263688706,,-0.0036342193263688705,,0.5861925181960601,-0.44109190978985574,0.0,1,0,0,,55542,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_tech_full_direct_atr_sltp_s0_20260502T105450Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_tech_full_direct_atr_sltp_s1_20260502T105918Z_project3_stage31_firstwave,btcusdt,1h,sac,tech_full,technical,1,cuda,50000,0.0002,0.0,-0.12226895079080857,-0.12278435079080857,,-0.12226895079080857,,14.10226092203322,-0.0512857234598747,-1.4093673903219532,2577,999,1577,-0.47450889720700984,55542,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_tech_full_direct_atr_sltp_s1_20260502T105918Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_tech_stat_decomp_direct_atr_sltp_s0_20260502T112547Z_project3_stage31_firstwave,btcusdt,1h,sac,tech_stat_decomp,"technical,statistical,wavelet,emd,fracdiff",0,cuda,50000,0.0002,0.0,-0.04186778024265003,-0.042088380242650034,,-0.04186778024265003,,8.353218517633332,-0.04094904576416457,-0.6040439577515249,1103,432,670,-0.38078513768947486,55486,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_tech_stat_decomp_direct_atr_sltp_s0_20260502T112547Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_tech_stat_decomp_direct_atr_sltp_s1_20260502T113012Z_project3_stage31_firstwave,btcusdt,1h,sac,tech_stat_decomp,"technical,statistical,wavelet,emd,fracdiff",1,cuda,50000,0.0002,0.0,-0.04186778024265003,-0.042088380242650034,,-0.04186778024265003,,8.353218517633332,-0.04094904576416457,-0.6040439577515249,1103,432,670,-0.38078513768947486,55486,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_tech_stat_decomp_direct_atr_sltp_s1_20260502T113012Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_tech_stat_direct_atr_sltp_s0_20260502T111019Z_project3_stage31_firstwave,btcusdt,1h,sac,tech_stat,"technical,statistical",0,cuda,50000,0.0002,0.0,0.003016108146051799,0.002898708146051799,8.819688806316767,0.003016108146051799,-8.816672698170716,9.16298853641243,-0.03292024664555489,0.041379915475931534,587,233,353,0.045744432058069225,55489,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_tech_stat_direct_atr_sltp_s0_20260502T111019Z_project3_stage31_firstwave
dragon,btcusdt_1h_sac_tech_stat_direct_atr_sltp_s1_20260502T111444Z_project3_stage31_firstwave,btcusdt,1h,sac,tech_stat,"technical,statistical",1,cuda,50000,0.0002,0.0,0.003016108146051799,0.002898708146051799,8.819688806316767,0.003016108146051799,-8.816672698170716,9.16298853641243,-0.03292024664555489,0.041379915475931534,587,233,353,0.045744432058069225,55489,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_1h_sac_tech_stat_direct_atr_sltp_s1_20260502T111444Z_project3_stage31_firstwave
dragon,btcusdt_4h_ppo_baseline_12_direct_atr_sltp_s0_20260502T051309Z_project3_stage31_firstwave,btcusdt,4h,ppo,baseline_12,baseline,0,cuda,25000,0.0002,0.0,0.0,0.0,8.695244733758743,0.0,-8.695244733758743,0.0,,0.0,0,0,0,,13903,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_4h_ppo_baseline_12_direct_atr_sltp_s0_20260502T051309Z_project3_stage31_firstwave
dragon,btcusdt_4h_ppo_learned_cnn_direct_atr_sltp_s0_20260502T044544Z_project3_stage31_firstwave,btcusdt,4h,ppo,learned_cnn,learned_cnn,0,cuda,25000,0.0002,0.0,0.0484430518558594,0.0484110518558594,,0.0484430518558594,,4.995997381648939,-0.017633393662562977,-0.007603172013610957,160,76,83,-0.017895473881403806,13952,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_4h_ppo_learned_cnn_direct_atr_sltp_s0_20260502T044544Z_project3_stage31_firstwave
dragon,btcusdt_4h_ppo_tech_full_direct_atr_sltp_s0_20260502T044335Z_project3_stage31_firstwave,btcusdt,4h,ppo,tech_full,technical,0,cuda,25000,0.0002,0.0,0.0016876839729154103,0.0015504839729154102,9.653432468046187,0.0016876839729154103,-9.651744784073271,5.537412755325335,-0.040912952372362234,0.03359824895581248,686,304,381,0.021597917677580215,13753,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_4h_ppo_tech_full_direct_atr_sltp_s0_20260502T044335Z_project3_stage31_firstwave
dragon,btcusdt_4h_sac_sota_low_cost_direct_atr_sltp_s0_20260502T043423Z_project3_stage31_firstwave,btcusdt,4h,sac,sota_low_cost,"technical,statistical,sota_intrabar_realized,sota_hmm_regime,sota_pair_spreads,sota_funding_term_structure",0,cuda,25000,0.0002,0.0,0.08139192417587737,0.08125492417587737,,0.08139192417587737,,9.87317045333083,-0.001720086028157943,0.878252955919302,685,302,382,1.1860285388093283,13700,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_4h_sac_sota_low_cost_direct_atr_sltp_s0_20260502T043423Z_project3_stage31_firstwave
dragon,btcusdt_4h_sac_sota_low_cost_direct_atr_sltp_s1_20260502T054241Z_project3_stage31_firstwave,btcusdt,4h,sac,sota_low_cost,"technical,statistical,sota_intrabar_realized,sota_hmm_regime,sota_pair_spreads,sota_funding_term_structure",1,cuda,25000,0.0002,0.0,0.08139192417587737,0.08125492417587737,,0.08139192417587737,,9.87317045333083,-0.001720086028157943,0.878252955919302,685,302,382,1.1860285388093283,13700,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_4h_sac_sota_low_cost_direct_atr_sltp_s1_20260502T054241Z_project3_stage31_firstwave
dragon,btcusdt_4h_sac_sota_low_cost_direct_atr_sltp_s2_20260502T054449Z_project3_stage31_firstwave,btcusdt,4h,sac,sota_low_cost,"technical,statistical,sota_intrabar_realized,sota_hmm_regime,sota_pair_spreads,sota_funding_term_structure",2,cuda,25000,0.0002,0.0,-0.021734671489101687,-0.021737471489101687,,-0.021734671489101687,,2.377836519349633,-0.2256007815573135,-2.1433192837261488,14,2,11,-13.857334226647778,13700,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_4h_sac_sota_low_cost_direct_atr_sltp_s2_20260502T054449Z_project3_stage31_firstwave
dragon,btcusdt_4h_sac_tech_full_direct_atr_sltp_s0_20260502T050749Z_project3_stage31_firstwave,btcusdt,4h,sac,tech_full,technical,0,cuda,25000,0.0002,0.0,0.015740201605857207,0.015701601605857207,9.653432468046187,0.015740201605857207,-9.63769226644033,9.873170453330848,-0.026033739540503073,0.11239950658998775,193,82,110,0.3375927809053923,13753,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_4h_sac_tech_full_direct_atr_sltp_s0_20260502T050749Z_project3_stage31_firstwave
dragon,btcusdt_4h_sac_tech_stat_direct_atr_sltp_s0_20260502T045932Z_project3_stage31_firstwave,btcusdt,4h,sac,tech_stat,"technical,statistical",0,cuda,25000,0.0002,0.0,0.08139192417587737,0.08125492417587737,8.958450306170514,0.08139192417587737,-8.877058381994637,9.87317045333083,-0.001720086028157943,0.878252955919302,685,302,382,1.1860285388093283,13700,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_4h_sac_tech_stat_direct_atr_sltp_s0_20260502T045932Z_project3_stage31_firstwave
dragon,btcusdt_4h_sac_tech_stat_direct_atr_sltp_s1_20260502T054034Z_project3_stage31_firstwave,btcusdt,4h,sac,tech_stat,"technical,statistical",1,cuda,25000,0.0002,0.0,0.08139192417587737,0.08125492417587737,8.958450306170514,0.08139192417587737,-8.877058381994637,9.87317045333083,-0.001720086028157943,0.878252955919302,685,302,382,1.1860285388093283,13700,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/btcusdt_4h_sac_tech_stat_direct_atr_sltp_s1_20260502T054034Z_project3_stage31_firstwave
dragon,ethusdt_1h_dqn_baseline_12_direct_atr_sltp_s0_20260502T044439Z_project3_stage31_firstwave,ethusdt,1h,dqn,baseline_12,baseline,0,cuda,25000,0.0002,0.0,0.0030471478084468373,0.0021129478084468373,6.781843603996862,0.0030471478084468373,-6.778796456188415,0.39223373702598313,-0.3986631742246343,0.7063465701626822,4671,2240,2430,0.0065464213221780795,55692,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_1h_dqn_baseline_12_direct_atr_sltp_s0_20260502T044439Z_project3_stage31_firstwave
dragon,ethusdt_1h_ppo_learned_lstm_direct_atr_sltp_s0_20260502T050127Z_project3_stage31_firstwave,ethusdt,1h,ppo,learned_lstm,learned_lstm,0,cuda,25000,0.0002,0.0,0.0,0.0,,0.0,,0.0,,0.0,0,0,0,,55678,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_1h_ppo_learned_lstm_direct_atr_sltp_s0_20260502T050127Z_project3_stage31_firstwave
dragon,ethusdt_1h_ppo_tech_full_direct_atr_sltp_s0_20260502T043047Z_project3_stage31_firstwave,ethusdt,1h,ppo,tech_full,technical,0,cuda,25000,0.0002,0.0,0.0,0.0,5.888456197548753,0.0,-5.888456197548753,0.0,,0.0,0,0,0,,55542,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_1h_ppo_tech_full_direct_atr_sltp_s0_20260502T043047Z_project3_stage31_firstwave
dragon,ethusdt_1h_sac_tech_full_direct_atr_sltp_s0_20260502T050958Z_project3_stage31_firstwave,ethusdt,1h,sac,tech_full,technical,0,cuda,25000,0.0002,0.0,0.010651992647223274,0.010645392647223273,5.888456197548753,0.010651992647223274,-5.87780420490153,1.8316503015457832,-0.07332282470658047,0.06892338517180521,33,14,18,0.4837846815865656,55542,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_1h_sac_tech_full_direct_atr_sltp_s0_20260502T050958Z_project3_stage31_firstwave
dragon,ethusdt_1h_sac_tech_stat_direct_atr_sltp_s0_20260502T044650Z_project3_stage31_firstwave,ethusdt,1h,sac,tech_stat,"technical,statistical",0,cuda,25000,0.0002,0.0,0.025750118386410614,0.025732718386410613,5.815010602395246,0.025750118386410614,-5.789260484008835,2.440710531141767,-0.055434095980358616,0.6075182508982052,87,37,49,2.122832852840945,55489,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_1h_sac_tech_stat_direct_atr_sltp_s0_20260502T044650Z_project3_stage31_firstwave
dragon,ethusdt_1h_sac_tech_stat_direct_atr_sltp_s1_20260502T054659Z_project3_stage31_firstwave,ethusdt,1h,sac,tech_stat,"technical,statistical",1,cuda,25000,0.0002,0.0,0.025750118386410614,0.025732718386410613,5.815010602395246,0.025750118386410614,-5.789260484008835,2.440710531141767,-0.055434095980358616,0.6075182508982052,87,37,49,2.122832852840945,55489,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_1h_sac_tech_stat_direct_atr_sltp_s1_20260502T054659Z_project3_stage31_firstwave
dragon,ethusdt_4h_dqn_tech_stat_decomp_direct_atr_sltp_s0_20260502T045414Z_project3_stage31_firstwave,ethusdt,4h,dqn,tech_stat_decomp,"technical,statistical,wavelet,emd,fracdiff",0,cuda,25000,0.0002,0.0,-0.002006235648486121,-0.002023235648486121,,-0.002006235648486121,,0.5629127497934263,-0.5194787871795805,-0.8372804741391541,85,35,49,-0.20109579043197257,13697,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_4h_dqn_tech_stat_decomp_direct_atr_sltp_s0_20260502T045414Z_project3_stage31_firstwave
dragon,ethusdt_4h_ppo_learned_lstm_direct_atr_sltp_s0_20260502T043719Z_project3_stage31_firstwave,ethusdt,4h,ppo,learned_lstm,learned_lstm,0,cuda,25000,0.0002,0.0,0.0,0.0,,0.0,,0.0,,0.0,0,0,0,,13952,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_4h_ppo_learned_lstm_direct_atr_sltp_s0_20260502T043719Z_project3_stage31_firstwave
dragon,ethusdt_4h_ppo_tech_stat_direct_atr_sltp_s0_20260502T045828Z_project3_stage31_firstwave,ethusdt,4h,ppo,tech_stat,"technical,statistical",0,cuda,25000,0.0002,0.0,0.0006226596725404931,0.00047605967254049316,6.467585168701116,0.0006226596725404931,-6.466962509028575,0.3503385897194803,-0.49742546805424387,0.1666739443702242,733,276,456,0.008034331264246734,13700,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_4h_ppo_tech_stat_direct_atr_sltp_s0_20260502T045828Z_project3_stage31_firstwave
dragon,ethusdt_4h_sac_baseline_12_direct_atr_sltp_s0_20260502T044025Z_project3_stage31_firstwave,ethusdt,4h,sac,baseline_12,baseline,0,cuda,25000,0.0002,0.0,-0.13533051846568156,-0.13548091846568155,5.888456197548753,-0.13533051846568156,-6.023786716014435,19.9611453259789,-0.03982345907947009,-1.2411941073099018,752,284,467,-1.8105816986830765,13903,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_4h_sac_baseline_12_direct_atr_sltp_s0_20260502T044025Z_project3_stage31_firstwave
dragon,ethusdt_4h_sac_tech_full_direct_atr_sltp_s0_20260502T050519Z_project3_stage31_firstwave,ethusdt,4h,sac,tech_full,technical,0,cuda,25000,0.0002,0.0,-0.13791605778374927,-0.13806405778374928,6.895743944636678,-0.13791605778374927,-7.033660002420427,19.961145325978787,-0.0413186973865827,-1.3077105535174511,740,278,461,-1.8749431488124142,13753,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_4h_sac_tech_full_direct_atr_sltp_s0_20260502T050519Z_project3_stage31_firstwave
dragon,ethusdt_4h_sac_tech_stat_direct_atr_sltp_s0_20260502T051413Z_project3_stage31_firstwave,ethusdt,4h,sac,tech_stat,"technical,statistical",0,cuda,25000,0.0002,0.0,0.1512164417774693,0.15113124177746928,6.467585168701116,0.1512164417774693,-6.316368726923646,11.113226854446845,0.011535593140210989,1.5564294328770385,426,200,225,3.5375663378748423,13700,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_4h_sac_tech_stat_direct_atr_sltp_s0_20260502T051413Z_project3_stage31_firstwave
dragon,ethusdt_4h_sac_tech_stat_direct_atr_sltp_s1_20260502T053631Z_project3_stage31_firstwave,ethusdt,4h,sac,tech_stat,"technical,statistical",1,cuda,25000,0.0002,0.0,-0.13116616952585736,-0.13131276952585735,6.467585168701116,-0.13116616952585736,-6.598751338226974,19.961145325979228,-0.04000989951723611,-1.2376238141913323,733,276,456,-1.8007300411896552,13700,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_4h_sac_tech_stat_direct_atr_sltp_s1_20260502T053631Z_project3_stage31_firstwave
dragon,ethusdt_4h_sac_tech_stat_direct_atr_sltp_s2_20260502T053827Z_project3_stage31_firstwave,ethusdt,4h,sac,tech_stat,"technical,statistical",2,cuda,25000,0.0002,0.0,-0.13116616952585736,-0.13131276952585735,6.467585168701116,-0.13116616952585736,-6.598751338226974,19.961145325979228,-0.04000989951723611,-1.2376238141913323,733,276,456,-1.8007300411896552,13700,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/dragon/ethusdt_4h_sac_tech_stat_direct_atr_sltp_s2_20260502T053827Z_project3_stage31_firstwave
gamma,eurusd_15m_dqn_baseline_12_direct_atr_sltp_s0_20260502T071154Z_project3_stage31_firstwave,eurusd,15m,dqn,baseline_12,baseline,0,cuda,50000,5e-05,0.0,-0.00011231519864429718,-0.0006175651986442971,,-0.00011231519864429718,,0.014688325743545618,-61.97016319307932,-3.4087652592041247,10105,4080,6024,-0.00013438426798933968,468772,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/gamma/eurusd_15m_dqn_baseline_12_direct_atr_sltp_s0_20260502T071154Z_project3_stage31_firstwave
gamma,eurusd_15m_dqn_baseline_12_direct_atr_sltp_s1_20260502T071611Z_project3_stage31_firstwave,eurusd,15m,dqn,baseline_12,baseline,1,cuda,50000,5e-05,0.0,-0.0001947909927959568,-0.0009965909927959569,,-0.0001947909927959568,,0.0195731037117515,-74.48832569118241,-4.7696750150653155,16036,6588,9447,-0.00012147581832646022,468772,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/gamma/eurusd_15m_dqn_baseline_12_direct_atr_sltp_s1_20260502T071611Z_project3_stage31_firstwave
gamma,eurusd_15m_dqn_baseline_12_direct_atr_sltp_s2_20260502T072028Z_project3_stage31_firstwave,eurusd,15m,dqn,baseline_12,baseline,2,cuda,50000,5e-05,0.0,-3.1736609344634736e-05,-0.00016608660934463472,,-3.1736609344634736e-05,,0.008735906531443818,-65.70002687917078,-1.4797556484269316,2687,1124,1562,-0.00011758780322633658,468772,True,"Requires leakage audit, availability audit, DSR/PBO diagnostics, and explicit cost-sensitivity rerun before Stage B promotion.",/home/harveybc/Documents/GitHub/financial-data/experiments/stage_a_screening/runs/gamma/eurusd_15m_dqn_baseline_12_direct_atr_sltp_s2_20260502T072028Z_project3_stage31_firstwave
